Id,IDRECIPE,STEP,DESCRIPTION,CREATED,CREATED_BY,UPDATED,UPDATED_BY
494,147,4,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Olla anterior</figcaption>
</figure></div><p>Separar:</p><ul><li>Carne</li><li>Salsa → Batidora<img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31//imagenes_cocina/batidora_48.png"" alt=""Batidora""> → Espesar y juntar (un poco liquida)</li></ul><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/plato_48.png"" alt=""Plato"" title=""Plato"">
 <figcaption>Plato</figcaption>
</figure></div><ul><li>Carne</li><li>Salsa por encima</li></ul></div>",2023-06-03T17:30:53,JORTRI,2023-06-03T17:30:53,JORTRI
496,148,1,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén wok (grande, alta)</figcaption>
</figure></div><ul><li>4 cucharas aceite</li><li>2 cucharillas aceite sesamo</li><li>Cebolla / Pimiento verde / Pimiento rojo (Juliana)</li></ul><p>⇒ Pochar ⇒ +:</p><ul><li>Pollo en tiras</li><li>Opcional: Langostinos&nbsp;</li></ul><p>&nbsp;⇒ Hacer en fuego más fuerte &nbsp;⇒ Dorar ⇒ +:</p><ul><li>Pasta curry</li><li>Yogurt</li></ul><p>&nbsp;⇒ Mezclar</p></div>",2023-06-03T17:41:10,JORTRI,2023-06-03T17:42:41,JORTRI
513,151,4,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola paso 3 +</figcaption>
</figure></div><ul><li>SI chirivia → chirivia</li></ul><p>⇒ 15'</p></div>",2023-06-03T18:08:57,JORTRI,2023-06-03T18:08:57,JORTRI
533,156,3,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/amasar_rodillo_48.png"" alt=""Amasar rodillo"" title=""Amasar rodillo"">
 <figcaption>Amasar rodillo</figcaption>
</figure></div><ul><li>Masa paso anterior</li></ul><p>⇒ 2 cilindros finos con la masa</p><p>⇒ Cada cilindro se va cortando en trozos pequeños</p><p>⇒ Con el tenedor al reves chafas un poco cada trozo para darle forma de gnocchi</p><p>⇒ Ir dejando en bandeja con harina para evitar que se peguen</p></div>",2023-06-07T12:46:54,JORTRI,2023-06-07T12:46:54,JORTRI
535,156,5,<p><i><strong>Opciones de salsa para acompañarlos</strong></i>:</p><ol><li>Parmesano rallado y un chorro aceite</li><li>Salsa pesto (está la receta por ahí)</li><li>Salsa gorgonzola (está la receta por ahí)</li></ol>,2023-06-07T12:50:51,JORTRI,2023-06-07T12:53:24,JORTRI
538,159,1,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v29/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola</figcaption>
</figure></div><ul><li>Agua, aceite ebullición</li><li>Espagueti</li></ul><p>⇒ 10' &nbsp;⇒ Escurrir rápido, no exhaustivo</p><blockquote><p><mark class=""marker-yellow"">Si llevan algo de agua pegada es mejor para próximo paso</mark></p></blockquote></div>",2023-06-07T13:08:48,JORTRI,2023-06-07T13:08:48,JORTRI
456,133,5,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Olla paso 4 +</figcaption>
</figure></div><ul><li>Caldo</li></ul><p>⇒ Hervir ⇒ Fuego suave 30'</p><blockquote><p>Si a los 30 minutos faltará caldo, añadir agua + sal.</p></blockquote><p>&nbsp;⇒ +:</p><ul><li>Pescado en tacos gorditos (sin piel)</li><li>Perejil</li></ul><p>⇒ 5' ⇒ Servir en cazuela barro</p></div>",2023-06-01T12:54:51,JORTRI,2023-06-01T12:54:51,JORTRI
458,134,2,"<div class=""ck-content""><p><strong><u>CALDO</u></strong></p><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/cazuela_tapada_48.png"" alt=""Cacerola tapada"" title=""Cacerola tapada"">
 <figcaption>Olla grande</figcaption>
</figure></div><ul><li>carne: caparazón cortado por la mitad, patas, ala, yemas</li><li>Perejil</li><li>Ajo troceado</li><li>Agua (Cubrir)</li><li>Condifran</li><li>Sal</li></ul><p>⇒ Hervir con tapa 10' ⇒ +:</p><ul><li>Agua para que deje de hervir</li><li>Albóndigas</li><li>Apio</li><li>Higado</li><li>¿Sal?</li></ul><p>⇒ Hervir ⇒ Bajar a fuego medio 40-45'</p><blockquote><p><mark class=""marker-green"">Entre medias opcionalmente: si necesitas más caldo para congelar:</mark></p><ul><li><mark class=""marker-green"">Separar contenido en 2 ollas</mark></li><li><mark class=""marker-green"">+ Agua (mientras de sabor este sabrosa la sopa)</mark></li><li><mark class=""marker-green"">+ Sal</mark></li></ul></blockquote><p>⇒ Probar con cuchillo textura de albóndigas ⇒ corregir sala ⇒ :</p><ol><li>O caldo con albóndiga para taza</li><li>Caldo con albóndiga y carne para hacerse un plato de sopa</li></ol></div>",2023-06-02T12:48:21,JORTRI,2023-06-02T12:48:21,JORTRI
489,146,1,"<p>Ponemos la pechuga picada en un bol y mezclamos con una pizca de sal, el pan rallado, el perejil y el ajo muy picados y la yema del huevo.</p>",2023-06-03T17:17:37,JORTRI,2023-06-03T17:17:37,JORTRI
499,148,4,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén</figcaption>
</figure></div><ul><li>Freir huevo (1 por plato)</li></ul></div>",2023-06-03T17:43:36,JORTRI,2023-06-03T17:43:36,JORTRI
503,149,3,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v30/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén</figcaption>
</figure></div><ul><li>Aceite</li><li>Cebolleta picada</li></ul><p>⇒ Rehogar ⇒ +:</p><ul><li>Cuerpo langostinos picados</li></ul><p>⇒ Rehogar ⇒ +:</p><ul><li>ESENCIA del paso 1 (poco a poco)</li></ul><p>⇒ Pasta espesa y consistente ⇒ Enfriar</p></div>",2023-06-03T17:53:08,JORTRI,2023-06-03T17:53:08,JORTRI
505,149,5,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/vaporera_48.png"" alt=""Vaporera"" title=""Vaporera"">
 <figcaption>Vaporera</figcaption>
</figure></div><ul><li>Hoja lechuga base para evitar se pegue. Alternativa: papel del horno</li><li>Encima los dumplings formados en el paso anterior</li></ul><blockquote><p>Si es con vaporera bambu → agua ya hirviendo en la olla de debajo cuando la pongas.</p></blockquote><p>⇒ 30'</p><p>Acompañar de:</p><ol><li>Salsa soja</li><li>O una mezcla de Salsa soja + Miel a partes iguales</li></ol></div>",2023-06-03T17:54:11,JORTRI,2023-06-03T17:54:11,JORTRI
506,150,1,"<div class=""ck-content""><p>Bonito ⇒ Escurrir</p><blockquote><p>Reservar aceite si es de oliva</p></blockquote></div>",2023-06-03T17:57:39,JORTRI,2023-06-03T17:57:39,JORTRI
529,155,2,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Bol metal</figcaption>
</figure></div><ul><li>Requesón escurrido</li><li>Nata</li><li>50 gr azucar</li></ul><p>⇒ Batir hasta crema fina con <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31//imagenes_cocina/batidora_48.png"" alt=""Batidora""></p><p>⇒ Luego con <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/batidora_varillas_48.png"" alt=""Batidora varillas"">para airear la nata</p></div>",2023-06-07T12:37:38,JORTRI,2023-06-07T12:37:38,JORTRI
530,155,3,"<p>Vaso cristal final:</p><ul><li>Base: crema paso 1 → Apretar con cuchara hacia abajo</li><li>Crema del paso 2</li><li>Rallar chocolate por encima como virutas</li></ul><p>⇒ Frigo <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/frigorifiico_48.png"" alt=""Frigorifico""></p>",2023-06-07T12:38:47,JORTRI,2023-06-07T12:38:47,JORTRI
532,156,2,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Bol paso 1 +</figcaption>
</figure></div><ul><li>Huevo</li><li>Sal / Pimienta</li><li>Harina (Poco a poco)</li><li><strong><u>OPCIONAL:</u></strong> añadir algo que aporte sabor o color: polvo trufa, etc…</li></ul><p>⇒ Mezclar</p><p>⇒ Al poyete ⇒ Mezclando hasta que no este pegajosa</p><blockquote><p>Añadir más harina conforme haga falta</p></blockquote></div>",2023-06-07T12:45:02,JORTRI,2023-06-07T12:45:17,JORTRI
539,159,2,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén</figcaption>
</figure></div><ul><li>Aceite</li><li>Tocino en tacos gordotes</li></ul><p>⇒ Hacer, sin pasarse → Tostaditos por fuera, jugosos por dentro</p></div>",2023-06-07T13:09:53,JORTRI,2023-06-07T13:09:53,JORTRI
540,159,3,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Bol metalico</figcaption>
</figure></div><ul><li>2 yemas de huevo</li><li>2 cucharas del queso polvo</li><li>Pimienta</li><li>Pizca sal</li></ul><p>⇒ Mezclar</p></div>",2023-06-07T13:11:29,JORTRI,2023-06-07T13:11:29,JORTRI
457,134,1,"<div class=""ck-content""><p><strong><u>ALBÓNDIGAS</u></strong></p><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Bol grande</figcaption>
</figure></div><ul><li>Carne picada</li><li>Ajo troceado</li><li>Perejil</li><li>Huevos</li><li>Pan rallado</li><li>Zumo del limon</li><li>Colorante alimentario (como sopa)</li></ul><p>⇒ Amasar ⇒ Reposar 10'&nbsp;</p><p>⇒ ¿Textura buena?</p><ul><li>NO:<ul><li>Liquida → pues + Pan rallado</li><li>Compacta → pues + Huevo</li></ul></li><li>SI ⇒ Hacer las bolas</li></ul><blockquote><p>Las que se vayan a utilizar ya continúan en la receta, las demás al congelador para otro día.</p></blockquote></div>",2023-06-02T12:36:45,JORTRI,2023-06-02T12:36:45,JORTRI
469,142,4,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola</figcaption>
</figure></div><ul><li>Agua, aceite hirviendo</li><li>Pasta</li></ul><p>⇒ 10' ⇒ Escurrir</p></div>",2023-06-03T16:35:31,JORTRI,2023-06-03T16:35:31,JORTRI
470,142,5,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén paso 3 +</figcaption>
</figure></div><ul><li>Pasta cocida</li></ul><p>⇒ Mezclar&nbsp;</p><p>⇒ Servir con oregano por encima</p></div>",2023-06-03T16:36:09,JORTRI,2023-06-03T16:36:21,JORTRI
520,152,6,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/plato_48.png"" alt=""Plato"" title=""Plato"">
 <figcaption>Plato</figcaption>
</figure></div><ul><li>Raviolis</li><li>Por encima mantequilla del paso anterior</li><li>Perejil</li><li>50 gr de pecorino rallado</li></ul><p>&nbsp;</p></div>",2023-06-03T18:23:55,JORTRI,2023-06-03T18:23:55,JORTRI
524,154,1,"<div class=""ck-content""><div class=""raw-html-embed""> <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola</figcaption>
</div><ul><li>Aceite</li><li>Ajo picado</li><li>Cebolla picada</li></ul><p>⇒ Fuego bajo ⇒ Hasta cebolla transparente</p></div>",2023-06-05T15:31:02,JORTRI,2023-06-05T15:31:02,JORTRI
526,154,3,"<div class=""ck-content""><div class=""raw-html-embed""> <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola paso 1 +</figcaption>
</div><ul><li>Arándanos</li><li>½ tomate rayado</li><li>3 cucharas vinagre jerez</li><li>2 cucharas azúcar moreno</li><li>1 cuchara mostaza dijon</li></ul><p>⇒ Hervir ⇒ Fuego bajo 30'</p></div>",2023-06-05T15:33:42,JORTRI,2023-06-05T15:33:42,JORTRI
527,154,4,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/plato_48.png"" alt=""Plato"" title=""Plato"">
 <figcaption>Plato</figcaption>
</figure></div><ul><li>Base de salsa arándanos</li><li>Costillas encima</li><li>Un poco de la salsa chispoteada por encima de la carne</li><li>Decoración superior:<ul><li>Granos de la granada</li><li>1 gajo sacado de la naranja</li></ul></li></ul><p>&nbsp;</p></div>",2023-06-05T15:34:51,JORTRI,2023-06-05T15:34:51,JORTRI
541,159,4,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén paso 2 +</figcaption>
</figure></div><ul><li>Espagueti paso 1 con escurrido ligero</li></ul><p>⇒ Apartas del fuego nada mas echarlos&nbsp;</p><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Bol paso 3 +</figcaption>
</figure></div><ul><li>Contenido de la sarten anterior</li></ul><p>⇒ Mezclar con el huevo ⇒ +:</p><ul><li>Resto del queso polvo</li></ul><p>⇒ Moverlo suave para ir mezclandose, y para que se vaya haciendo el huevo</p></div>",2023-06-07T13:14:11,JORTRI,2023-06-07T13:14:11,JORTRI
542,160,1,"<div class=""ck-content""><p><strong><u>SALSA HOLANDESA</u></strong></p><p><strong>CLARIFICAR MANTEQUILLA</strong></p><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola</figcaption>
</figure></div><ul><li>Mantequilla</li></ul><p>⇒ Derretir ⇒ Espuma que se forma arriba retirarla</p><p>⇒ Al final pasar por colador ⇒ Reservar</p></div>",2023-06-07T13:19:17,JORTRI,2023-06-07T13:30:52,JORTRI
543,160,2,"<div class=""ck-content""><p><strong><u>SALSA HOLANDESA</u></strong></p><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Bol de cristal de batir</figcaption>
</figure></div><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola con agua como base para el bol -&gt; baño maria</figcaption>
</figure></div><ul><li>Yemas del huevo</li><li>1 cucharada de limon escurrido (½ limón)</li></ul><p>⇒ Batidora eléctrica con varilla <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/batidora_varillas_48.png"" alt=""Batidora varillas""> → Todo el rato sin parar, suavemente</p><p>⇒ Hasta espera y ligera (Se blanquea) ⇒ Retirar fuego ⇒ +:</p><ul><li>Mantequilla paso 1 pero <mark class=""marker-yellow"">poco a poco</mark>!!! sin dejar de batir</li></ul><p>⇒ Hasta que espese con textura salsa ⇒ +:</p><ul><li>Sal / Pimienta</li><li>Chorro limón</li></ul><p>⇒ Batir otra vez ⇒ Hasta textura salsa (el limón ayuda)</p><blockquote><p><mark class=""marker-yellow"">CONSERVAR 50º o se cortará</mark></p></blockquote></div>",2023-06-07T13:30:41,JORTRI,2023-06-07T13:30:41,JORTRI
504,149,4,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v30/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Bol masa paso 1:</figcaption>
</figure></div><p>⇒ Mezclar, incorporando harina hasta que la masa no esté pegajosa.</p><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v30/imagenes_cocina/amasar_rodillo_48.png"" alt=""Amasar rodillo"" title=""Amasar rodillo"">
 <figcaption>Amasar rodillo</figcaption>
</figure></div><p>⇒ Extender con rodillo para altura de 3 mm</p><p>⇒ Cortar trozos redondos del tamaño de Jarra Cerveza (grandecitos)</p><p>⇒ Meter dentro relleno gambas del paso 2</p><p>⇒ Cerrar como si fuera una empanadilla</p></div>",2023-06-03T17:53:40,JORTRI,2023-06-03T17:53:40,JORTRI
508,150,3,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/sarten_48.png"" alt=""Sartén"" title=""Sartén"">
 <figcaption>Sartén</figcaption>
</figure></div><ul><li>Aceite (del reservado de las latas si era de oliva)</li><li>Cebolla picada</li></ul><p>⇒ Sofreir (tierna)</p></div>",2023-06-03T17:59:03,JORTRI,2023-06-03T17:59:03,JORTRI
509,150,4,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/bol_48.png"" alt=""Bol"" title=""Bol"">
 <figcaption>Bol</figcaption>
</figure></div><ul><li>Bonito escurrido</li><li>Cebolla pochada</li><li>Pan rallado con leche</li><li>Huevos</li><li>Perejil picado</li><li>Cebollino picado</li><li>Sal/Pimienta</li><li>1 cuchara mostaza dijon</li><li>½ limón escurrido</li></ul><p>⇒ Mezclar</p><ul><li>¿Muy liquido? → + pan rallado</li></ul><p>⇒ Reposar 30' ⇒ Formar y hacer la hamburguesa</p></div>",2023-06-03T18:00:13,JORTRI,2023-06-03T18:01:22,JORTRI
511,151,2,"<div class=""ck-content""><div class=""raw-html-embed""><figure>
 <img src=""https://gdbbf7e48b23eea-apexcurso.adb.eu-madrid-1.oraclecloudapps.com/ords/r/curso/125/files/static/v31/imagenes_cocina/cazuela_48.png"" alt=""Cacerola"" title=""Cacerola"">
 <figcaption>Cacerola</figcaption>
</figure></div><ul><li>2 cucharas Aceite</li><li>Carne salpimentada y rebozada en harina</li></ul><p>⇒ Dorar ⇒ Reservar</p></div>",2023-06-03T18:05:49,JORTRI,2023-06-03T18:05:49,JORTRI
